YEAR,STATEFIP,COUNTYFP,OWNERSHP,HHINCOME,SEX,AGE,MARST,RACE,EDUC
2019,13,0,1,48200,0,67,1,1,2
2019,13,0,1,48200,1,67,1,1,2
2019,13,0,1,610,1,38,1,1,2
2019,13,0,1,610,0,44,1,1,2
2019,13,97,1,84700,0,67,1,2,2
2019,13,97,1,84700,1,69,1,2,2
2019,13,0,1,82100,1,62,1,2,1
2019,13,0,1,82100,0,61,1,2,1
2019,13,0,1,82100,0,39,0,2,1
2019,13,0,1,82100,0,30,0,2,1
2019,13,0,1,70000,1,28,1,1,2
2019,13,0,1,70000,0,28,1,1,2
2019,13,97,1,175000,0,44,1,2,3
2019,13,97,1,175000,1,45,1,2,3
2019,13,0,0,70000,1,29,1,1,1
2019,13,0,0,70000,0,31,1,1,1
2019,13,245,1,93900,1,70,1,2,1
2019,13,245,1,93900,0,69,1,2,2
2019,13,139,1,154000,0,48,1,1,3
2019,13,139,1,154000,1,51,1,1,1
2019,13,135,0,65000,1,40,1,2,2
2019,13,135,0,65000,0,37,1,2,2
2019,13,135,0,65000,1,29,0,2,2
2019,13,0,1,45800,1,68,1,1,1
2019,13,0,1,45800,0,63,1,1,1
2019,13,63,0,42000,1,66,1,4,2
2019,13,63,0,42000,0,61,1,1,1
2019,13,0,1,20000,0,66,2,1,1
2019,13,185,1,30000,0,35,1,1,1
2019,13,185,1,30000,1,38,1,1,1
2019,13,67,1,161000,0,42,1,4,2
2019,13,67,1,161000,1,46,1,4,1
2019,13,67,0,36200,1,32,0,2,2
2019,13,67,0,36200,0,23,0,2,1
2019,13,77,1,23000,0,57,1,2,1
2019,13,77,1,23000,1,70,1,2,2
2019,13,0,1,14000,0,52,1,1,1
2019,13,0,1,14000,1,68,1,2,2
2019,13,0,1,137400,1,68,1,5,2
2019,13,0,1,137400,0,61,1,1,3
2019,13,0,0,70000,1,26,0,1,2
2019,13,0,1,43000,1,27,1,1,2
2019,13,0,1,43000,0,28,1,1,2
2019,13,245,0,17000,1,61,0,2,1
2019,13,0,1,27200,0,69,4,2,1
2019,13,0,1,23300,1,48,0,1,3
2019,13,51,1,114000,0,55,1,1,1
2019,13,51,1,114000,1,57,1,1,1
2019,13,139,1,44400,0,73,1,1,1
2019,13,139,1,44400,0,26,2,1,1
2019,13,0,1,4200,0,63,3,1,2
2019,13,51,1,119300,0,62,1,2,1
2019,13,51,1,119300,1,61,1,2,1
2019,13,51,1,119300,0,45,1,2,1
2019,13,51,1,119300,0,32,0,2,1
2019,13,51,1,119300,1,45,1,2,1
2019,13,113,1,165000,0,61,1,1,3
2019,13,113,1,165000,1,60,1,1,2
2019,13,0,1,127500,0,71,4,2,1
2019,13,135,1,126000,0,49,1,2,3
2019,13,135,1,126000,1,52,1,2,1
2019,13,0,1,100000,1,61,3,2,2
2019,13,245,1,14400,1,73,1,2,2
2019,13,0,1,32400,1,69,1,1,2
2019,13,0,1,32400,0,68,1,1,1
2019,13,0,1,51420,1,71,1,1,2
2019,13,0,1,51420,0,66,1,1,2
2019,13,0,0,9200,0,63,3,2,1
2019,13,57,1,54000,1,43,1,1,1
2019,13,57,1,54000,0,31,1,1,1
2019,13,185,1,100000,0,24,1,1,2
2019,13,185,1,100000,1,28,1,1,2
2019,13,0,1,15440,1,61,0,1,2
2019,13,0,1,187200,0,49,1,1,2
2019,13,0,1,187200,1,53,1,1,1
2019,13,0,1,187200,0,34,0,1,1
2019,13,0,1,98000,1,27,0,4,2
2019,13,15,1,110000,0,47,3,1,1
2019,13,15,1,110000,1,40,0,1,1
2019,13,0,1,203000,1,68,1,1,3
2019,13,0,1,203000,0,64,1,1,1
2019,13,0,0,60100,1,29,1,2,2
2019,13,0,0,60100,0,31,1,2,2
2019,13,245,1,62500,0,63,4,1,1
2019,13,0,1,551000,1,59,1,1,2
2019,13,0,1,551000,0,58,1,1,2
2019,13,0,0,40400,1,40,3,2,2
2019,13,0,1,26000,1,52,1,1,1
2019,13,0,1,26000,0,52,1,1,1
2019,13,0,1,67000,0,64,3,2,3
2019,13,0,1,70400,1,66,0,1,1
2019,13,0,1,70400,0,57,0,1,1
2019,13,223,1,110600,1,59,1,1,2
2019,13,223,1,110600,0,56,1,1,2
2019,13,0,1,118680,0,33,1,1,3
2019,13,0,1,118680,1,32,1,4,2
2019,13,245,0,18000,0,55,2,2,1
2019,13,0,1,70000,0,47,0,1,1
2019,13,223,1,142000,1,45,1,1,3
2019,13,223,1,142000,0,39,1,1,2
2019,13,0,0,70000,0,36,3,1,2
2019,13,0,0,52000,1,31,0,2,1
2019,13,77,0,20000,0,42,3,2,1
2019,13,73,0,33800,0,43,3,1,2
2019,13,73,0,33800,1,45,3,1,1
2019,13,21,1,133000,1,49,1,1,2
2019,13,21,1,133000,0,49,1,1,2
2019,13,0,1,42100,0,66,1,1,1
2019,13,135,1,288100,0,29,0,4,3
2019,13,135,1,288100,1,30,0,1,1
2019,13,313,1,50000,0,55,1,1,1
2019,13,313,1,50000,1,52,1,1,1
2019,13,0,0,81000,1,54,3,2,1
2019,13,0,0,81000,1,40,0,2,1
2019,13,15,1,27800,1,63,1,1,1
2019,13,15,1,27800,0,62,1,1,1
2019,13,117,1,200160,0,54,1,1,2
2019,13,117,1,200160,1,55,1,1,2
2019,13,0,1,52450,0,52,3,1,2
2019,13,0,1,52450,0,44,0,1,2
2019,13,59,0,0,1,60,0,1,1
2019,13,0,1,108000,1,38,1,4,3
2019,13,0,1,108000,0,34,1,4,3
2019,13,0,1,126000,0,28,0,1,3
2019,13,0,1,126000,1,29,0,1,2
2019,13,139,1,296000,1,32,1,1,2
2019,13,139,1,296000,0,28,1,1,2
2019,13,0,1,163000,1,65,3,1,3
2019,13,135,0,22000,0,40,2,5,1
2019,13,0,1,88000,1,31,1,1,1
2019,13,0,1,88000,0,30,1,1,2
2019,13,67,1,51000,1,38,0,1,3
2019,13,0,0,0,1,39,0,1,2
2019,13,0,1,40010,0,64,1,1,2
2019,13,0,1,137000,0,27,1,1,3
2019,13,0,1,137000,1,31,1,1,3
2019,13,0,1,277600,1,59,1,1,2
2019,13,0,1,277600,0,51,1,1,2
2019,13,0,1,277600,1,24,0,1,2
2019,13,0,1,277600,1,26,3,1,2
2019,13,21,1,185500,1,67,1,1,1
2019,13,21,1,185500,0,64,1,1,1
2019,13,0,1,50000,1,32,1,1,1
2019,13,0,1,50000,0,25,1,1,2
2019,13,139,1,101000,1,30,0,1,1
2019,13,0,1,66000,1,37,0,1,2
2019,13,0,1,66000,0,35,0,1,2
2019,13,113,1,146700,1,56,3,1,1
2019,13,113,1,146700,0,54,3,1,2
2019,13,113,1,146700,1,32,0,1,2
2019,13,59,0,85000,0,30,1,1,2
2019,13,59,0,85000,1,39,1,1,3
2019,13,0,1,129600,1,43,0,2,2
2019,13,0,1,129600,0,35,0,2,1
2019,13,21,0,28500,0,53,3,1,2
2019,13,67,1,99800,1,66,0,1,1
2019,13,0,1,248000,0,65,1,1,2
2019,13,0,1,248000,1,61,1,1,2
2019,13,0,1,98500,1,56,1,2,1
2019,13,0,1,98500,0,55,1,2,1
2019,13,0,0,26700,0,45,0,2,1
2019,13,0,1,39600,0,62,1,1,2
2019,13,0,1,39600,1,71,1,1,2
2019,13,15,1,91000,0,70,3,1,1
2019,13,0,1,778000,1,44,1,1,2
2019,13,0,1,778000,0,45,1,1,2
2019,13,63,0,18280,0,52,2,2,1
2019,13,0,1,280000,1,38,1,5,2
2019,13,0,1,280000,0,36,1,1,3
2019,13,0,1,120000,0,64,1,1,3
2019,13,0,1,120000,1,65,1,1,2
2019,13,135,1,79000,1,46,1,1,1
2019,13,135,1,79000,0,37,1,1,1
2019,13,59,0,118000,0,40,3,1,2
2019,13,59,0,118000,1,43,3,1,1
2019,13,59,0,118000,1,47,3,1,1
2019,13,117,1,88200,0,56,3,1,3
2019,13,0,0,9000,1,49,1,1,1
2019,13,0,0,9000,0,46,1,1,1
2019,13,117,1,201000,1,49,1,1,2
2019,13,117,1,201000,0,50,1,1,2
2019,13,0,1,88000,0,35,1,1,2
2019,13,0,1,88000,1,37,1,1,2
2019,13,0,1,300500,1,61,1,1,2
2019,13,0,1,300500,0,60,1,1,2
2019,13,0,1,34000,0,66,0,2,3
2019,13,59,1,35000,0,32,3,1,2
2019,13,67,1,61200,0,66,4,1,2
2019,13,67,1,61200,1,26,0,1,2
2019,13,67,1,61200,1,60,0,1,2
2019,13,67,1,61200,0,55,3,1,1
2019,13,0,1,40800,1,48,1,5,2
2019,13,0,1,40800,0,48,1,5,1
2019,13,0,1,40000,0,68,4,1,2
2019,13,0,1,119600,1,71,1,1,3
2019,13,0,1,119600,0,69,1,1,3
2019,13,0,0,50100,1,56,1,2,1
2019,13,0,0,50100,0,44,1,2,1
2019,13,67,0,43000,1,34,0,2,2
2019,13,0,1,110400,0,68,0,1,3
2019,13,135,0,0,0,27,0,1,1
2019,13,0,1,33600,0,63,4,1,1
2019,13,0,1,156000,0,53,1,1,2
2019,13,0,1,156000,1,54,1,1,2
2019,13,0,1,156000,1,27,0,1,3
2019,13,0,0,133000,1,34,0,1,2
2019,13,0,0,50400,0,56,4,1,1
2019,13,0,0,50400,0,33,0,1,1
2019,13,0,0,50400,1,26,2,2,1
2019,13,0,1,70000,1,36,1,1,1
2019,13,0,1,70000,0,35,1,1,2
2019,13,0,1,210000,1,58,1,5,2
2019,13,0,1,210000,0,55,1,2,2
2019,13,0,1,74400,1,73,1,2,1
2019,13,67,0,17100,0,73,4,2,1
2019,13,0,1,78000,0,38,1,1,2
2019,13,0,1,78000,1,38,1,1,2
2019,13,0,0,35900,0,70,3,2,1
2019,13,0,1,73800,0,70,3,1,2
2019,13,135,1,145000,1,35,1,1,2
2019,13,135,1,145000,0,36,1,1,2
2019,13,0,1,77020,0,50,3,1,2
2019,13,0,1,77020,0,72,4,1,1
2019,13,0,1,100000,1,38,1,2,1
2019,13,0,1,100000,0,30,1,1,1
2019,13,135,1,166000,1,41,1,1,3
2019,13,135,1,166000,0,41,1,1,3
2019,13,313,1,121000,1,34,1,1,1
2019,13,313,1,121000,0,31,1,1,2
2019,13,0,0,23800,1,53,1,1,1
2019,13,0,0,23800,0,62,1,1,1
2019,13,21,0,33800,1,46,0,1,2
2019,13,0,1,300200,1,67,1,1,3
2019,13,0,1,300200,0,63,1,1,3
2019,13,63,1,95000,0,44,1,2,3
2019,13,63,1,95000,1,43,1,2,1
2019,13,0,1,92150,0,62,1,1,2
2019,13,0,1,92150,1,66,1,1,1
2019,13,0,1,89000,1,54,1,2,1
2019,13,0,1,89000,0,52,1,2,1
2019,13,0,1,89000,0,25,0,2,1
2019,13,57,1,162000,1,46,0,1,3
2019,13,57,1,162000,0,43,3,1,1
2019,13,0,1,3500,1,71,0,1,1
2019,13,97,1,22000,0,52,3,2,1
2019,13,0,1,143000,0,31,1,1,1
2019,13,0,1,143000,1,39,1,1,2
2019,13,67,1,33500,0,57,3,1,2
2019,13,0,1,22800,1,71,1,1,2
2019,13,0,1,22800,0,68,1,1,1
2019,13,135,0,146300,0,55,3,1,2
2019,13,135,0,146300,1,49,3,1,1
2019,13,0,1,81020,0,44,1,1,1
2019,13,0,1,81020,1,46,1,1,1
2019,13,0,1,22470,1,60,1,1,1
2019,13,0,1,22470,0,67,1,1,1
2019,13,113,1,123000,1,46,1,2,3
2019,13,113,1,123000,0,45,1,1,3
2019,13,0,1,140300,1,44,1,1,1
2019,13,0,1,140300,0,47,1,1,2
2019,13,0,1,140300,1,24,0,1,1
2019,13,0,1,140300,0,65,4,1,1
2019,13,185,1,50000,0,62,4,5,2
2019,13,185,1,50000,1,35,0,5,1
2019,13,0,1,523500,1,50,1,1,2
2019,13,0,1,523500,0,53,1,1,2
2019,13,0,0,30000,0,40,2,2,1
2019,13,0,1,254000,1,50,4,2,1
2019,13,0,1,254000,0,39,0,2,2
2019,13,67,0,0,1,52,3,2,1
2019,13,57,1,278000,1,43,1,1,2
2019,13,57,1,278000,0,44,1,1,2
2019,13,0,1,15000,1,28,3,1,1
2019,13,0,0,92000,0,56,1,2,2
2019,13,0,0,92000,1,52,1,2,1
2019,13,0,1,180000,0,51,1,1,2
2019,13,0,1,180000,1,54,1,1,1
2019,13,0,0,16800,0,32,3,1,1
2019,13,0,1,149500,1,40,1,1,1
2019,13,0,1,149500,0,37,1,1,2
2019,13,0,1,71900,1,67,1,1,2
2019,13,0,1,71900,0,59,1,1,2
2019,13,139,1,46100,0,66,1,1,3
2019,13,0,0,70000,0,36,1,2,1
2019,13,0,0,70000,1,49,1,2,2
2019,13,0,1,56100,0,66,1,2,2
2019,13,0,1,56100,1,52,1,2,1
2019,13,0,1,48400,0,62,1,1,1
2019,13,0,1,48400,1,65,1,1,1
2019,13,45,1,120000,1,30,1,1,1
2019,13,45,1,120000,0,23,1,1,2
2019,13,0,1,80000,1,45,1,1,2
2019,13,0,1,80000,0,43,1,1,2
2019,13,0,0,85000,0,30,1,2,2
2019,13,0,0,85000,1,39,1,2,2
2019,13,0,1,32400,1,70,1,1,1
2019,13,0,1,32400,0,66,1,1,1
2019,13,0,1,64900,0,53,1,1,1
2019,13,0,1,64900,1,51,1,1,1
2019,13,0,1,64900,0,27,1,1,1
2019,13,0,1,64900,1,27,1,1,2
2019,13,21,1,30190,0,59,3,1,1
2019,13,135,1,70000,1,26,0,1,2
2019,13,0,1,128000,0,44,0,2,3
2019,13,0,1,14900,0,69,1,1,1
2019,13,51,0,60000,1,24,0,5,2
2019,13,21,1,487000,1,38,1,1,3
2019,13,21,1,487000,0,36,1,1,3
2019,13,0,1,59000,1,73,1,1,1
2019,13,0,1,59000,0,70,1,1,1
2019,13,0,1,48500,1,72,1,1,3
2019,13,0,1,3900,0,62,4,1,2
2019,13,0,0,87000,1,38,1,1,2
2019,13,0,0,87000,0,34,1,1,2
2019,13,0,1,182700,1,70,1,2,2
2019,13,0,1,182700,0,64,1,2,2
2019,13,67,1,245000,1,28,0,1,2
2019,13,67,1,245000,0,26,0,1,2
2019,13,135,0,43500,0,41,1,1,1
2019,13,135,0,43500,1,46,1,1,1
2019,13,135,1,579750,0,71,3,5,3
2019,13,135,1,579750,0,48,1,5,1
2019,13,135,1,579750,1,48,3,5,1
2019,13,135,1,579750,1,39,1,2,1
2019,13,73,1,11840,1,57,3,1,2
2019,13,73,1,11840,0,54,3,1,2
2019,13,0,0,59000,1,55,1,1,2
2019,13,0,0,59000,0,47,1,1,1
2019,13,0,1,16800,1,63,1,1,1
2019,13,0,1,16800,0,57,1,1,1
2019,13,0,1,13000,0,42,0,2,2
2019,13,0,0,10400,1,43,0,2,1
2019,13,0,1,17100,0,68,4,1,1
2019,13,139,1,55000,0,60,1,1,1
2019,13,139,1,55000,1,57,1,1,1
2019,13,0,0,12700,0,70,3,2,1
2019,13,0,1,52900,1,30,1,1,1
2019,13,0,1,52900,0,26,1,1,2
2019,13,67,1,138000,1,54,1,1,3
2019,13,67,1,138000,0,53,1,1,2
2019,13,0,1,9500,1,64,3,2,1
2019,13,51,1,175000,0,49,1,1,2
2019,13,51,1,175000,1,47,1,1,2
2019,13,0,1,78300,0,28,3,1,1
2019,13,0,1,78300,1,26,3,1,1
2019,13,67,1,290000,0,53,3,1,2
2019,13,67,1,290000,1,53,3,1,2
2019,13,223,1,104100,0,61,1,2,2
2019,13,223,1,104100,1,63,1,2,1
2019,13,0,1,103000,1,40,1,1,2
2019,13,0,1,103000,0,33,1,1,2
2019,13,139,1,104900,1,31,1,1,2
2019,13,139,1,104900,0,30,1,1,2
2019,13,0,0,24500,1,38,0,2,3
2019,13,113,1,54500,0,61,4,1,2
2019,13,113,1,54500,0,48,3,1,1
2019,13,245,0,10200,0,26,0,2,1
2019,13,245,1,13000,0,71,0,2,1
2019,13,45,0,38100,0,58,1,2,1
2019,13,45,0,38100,1,48,1,2,1
2019,13,0,1,270120,1,39,1,1,2
2019,13,0,1,270120,0,37,1,1,3
2019,13,0,1,80000,0,52,1,1,2
2019,13,0,1,80000,1,45,1,1,2
2019,13,0,0,2900,1,54,3,1,2
2019,13,0,1,30000,1,62,1,1,1
2019,13,0,1,30000,0,59,1,1,1
2019,13,0,0,55000,1,26,1,2,2
2019,13,0,0,55000,0,26,1,2,2
2019,13,245,0,21000,1,31,3,2,2
2019,13,0,1,46000,1,73,1,1,2
2019,13,0,1,58000,1,53,1,2,1
2019,13,0,1,58000,0,50,1,2,1
2019,13,0,1,58000,1,28,0,2,2
2019,13,245,1,92500,0,59,1,2,2
2019,13,245,1,92500,1,61,1,2,2
2019,13,0,1,243000,1,41,1,1,3
2019,13,0,1,243000,0,37,1,1,2
2019,13,313,1,29400,0,70,4,1,1
2019,13,77,1,88000,1,31,1,1,3
2019,13,77,1,88000,0,29,1,1,3
2019,13,0,0,125000,1,31,0,1,2
2019,13,0,0,125000,1,32,0,1,2
2019,13,0,0,125000,1,31,0,2,2
2019,13,0,0,125000,1,29,0,1,2
2019,13,185,0,60000,1,32,2,1,2
2019,13,0,1,116000,0,57,1,2,2
2019,13,0,1,116000,1,55,1,2,1
2019,13,0,0,16000,0,34,0,1,1
2019,13,135,1,326200,1,54,1,1,2
2019,13,135,1,326200,0,52,1,1,2
2019,13,245,0,100000,1,33,1,2,2
2019,13,245,0,100000,0,27,1,2,2
2019,13,0,1,576000,0,33,1,1,2
2019,13,0,1,576000,1,34,1,1,2
2019,13,0,1,6200,0,39,3,1,1
2019,13,67,1,112000,1,37,1,1,1
2019,13,67,1,112000,0,37,1,1,1
2019,13,0,1,70000,1,57,0,2,2
2019,13,0,1,131900,1,65,1,2,2
2019,13,0,1,131900,0,60,1,2,3
2019,13,0,0,100000,1,42,0,1,2
2019,13,0,0,6700,1,51,3,1,1
2019,13,59,1,72680,0,66,1,1,2
2019,13,59,1,72680,1,71,1,1,2
2019,13,51,0,0,0,39,0,2,1
2019,13,15,1,143600,0,35,1,1,2
2019,13,15,1,143600,1,36,1,1,2
2019,13,15,1,143600,1,71,3,1,2
2019,13,0,1,571000,0,57,1,1,2
2019,13,0,1,571000,1,58,1,1,2
2019,13,0,1,186000,0,53,1,1,3
2019,13,0,1,186000,1,53,1,1,2
2019,13,0,1,186000,1,24,1,1,2
2019,13,0,1,186000,0,25,1,1,1
2019,13,0,0,4800,0,38,2,1,1
2019,13,139,0,90000,1,25,1,1,2
2019,13,63,1,62000,0,54,1,4,1
2019,13,63,1,62000,1,56,1,4,1
2019,13,63,1,62000,0,28,0,4,2
2019,13,0,0,41000,0,35,2,1,2
2019,13,0,1,100400,0,58,1,1,3
2019,13,0,1,100400,1,64,1,1,2
2019,13,139,0,37700,0,58,0,1,1
2019,13,0,1,124000,0,55,1,1,1
2019,13,0,1,124000,1,54,1,1,1
2019,13,0,1,124000,0,46,0,1,1
2019,13,0,1,127800,1,48,1,1,2
2019,13,0,1,127800,0,46,1,1,2
2019,13,117,1,67000,0,38,1,4,2
2019,13,117,1,67000,0,65,3,4,1
2019,13,0,1,45000,1,51,0,1,1
2019,13,0,1,45000,1,47,4,1,1
2019,13,0,1,223000,0,37,1,1,3
2019,13,0,1,223000,1,38,1,1,3
2019,13,0,1,87500,0,69,1,1,3
2019,13,0,1,42110,1,64,1,1,1
2019,13,0,1,42110,0,54,1,1,2
2019,13,73,1,171800,0,70,1,1,1
2019,13,73,1,171800,1,63,1,1,3
2019,13,21,1,5560,0,61,1,2,2
2019,13,21,1,5560,1,57,1,2,1
2019,13,135,1,126000,0,40,3,5,3
2019,13,135,1,126000,1,38,3,1,2
2019,13,0,0,9300,0,63,4,2,1
2019,13,0,1,52000,0,58,3,1,1
2019,13,0,1,108300,0,57,1,1,2
2019,13,0,1,108300,1,60,1,1,1
2019,13,45,1,70400,0,69,1,2,1
2019,13,45,1,70400,1,70,1,2,1
2019,13,45,1,70400,1,39,3,2,1
2019,13,0,1,64000,1,45,1,1,2
2019,13,0,1,64000,0,54,1,1,2
2019,13,67,1,100000,1,36,1,1,2
2019,13,67,1,100000,0,36,1,1,3
2019,13,0,1,67800,1,45,1,1,2
2019,13,0,1,67800,0,45,1,1,1
2019,13,0,1,105000,0,47,1,1,2
2019,13,0,1,105000,1,51,1,1,2
2019,13,0,0,46000,1,53,1,1,2
2019,13,0,0,46000,0,46,1,5,1
2019,13,0,0,27400,1,33,3,2,2
2019,13,77,1,131400,0,25,1,1,2
2019,13,77,1,131400,1,28,1,1,1
2019,13,77,1,131400,1,28,1,1,2
2019,13,77,1,131400,0,27,1,5,2
2019,13,313,0,16200,0,53,3,1,1
2019,13,0,1,59000,0,31,3,1,2
2019,13,313,1,76000,1,33,1,1,2
2019,13,313,1,76000,0,33,1,5,1
2019,13,113,1,100000,0,70,4,1,2
2019,13,0,1,48500,1,73,4,2,1
2019,13,0,1,48500,1,49,2,2,2
2019,13,77,1,98000,1,28,1,4,2
2019,13,77,1,98000,0,27,1,5,2
2019,13,117,1,127100,0,72,1,4,3
2019,13,117,1,127100,1,73,1,4,3
2019,13,59,1,66000,1,36,0,1,2
2019,13,59,1,66000,0,29,0,1,2
2019,13,0,1,64200,0,39,1,1,1
2019,13,0,1,64200,1,41,1,1,1
2019,13,151,1,110000,1,41,1,1,2
2019,13,151,1,110000,0,36,1,1,2
2019,13,0,1,58000,1,56,0,1,1
2019,13,0,1,58000,1,25,1,4,1
2019,13,151,1,141000,1,41,1,1,2
2019,13,151,1,141000,0,39,1,1,2
2019,13,67,1,90400,0,44,3,1,3
2019,13,0,0,7600,0,50,1,1,1
2019,13,0,0,7600,1,54,1,1,1
2019,13,0,0,111500,1,41,1,1,3
2019,13,0,0,111500,0,40,1,1,2
2019,13,0,1,0,0,53,3,1,2
2019,13,117,1,154000,0,53,1,4,3
2019,13,117,1,154000,1,56,1,4,3
2019,13,0,1,73850,1,70,1,1,2
2019,13,0,1,73850,0,61,1,1,1
2019,13,67,1,110000,1,38,1,1,2
2019,13,67,1,110000,0,38,1,1,3
2019,13,67,1,97000,0,43,1,2,1
2019,13,67,1,97000,1,45,1,2,1
2019,13,0,0,43000,0,64,2,1,1
2019,13,113,0,107400,1,43,1,2,1
2019,13,113,0,107400,0,34,1,1,2
2019,13,0,1,115300,1,72,1,1,2
2019,13,0,1,115300,0,61,1,5,1
2019,13,0,0,15000,0,32,2,2,1
2019,13,135,0,68000,1,58,1,2,1
2019,13,135,0,68000,0,56,1,2,1
2019,13,0,1,49000,1,59,1,1,1
2019,13,0,1,49000,0,58,1,1,1
2019,13,0,0,3000,0,35,0,2,2
2019,13,77,1,108000,0,62,3,1,3
2019,13,77,1,108000,0,56,3,1,2
2019,13,245,0,34000,0,48,3,2,2
2019,13,223,1,57100,0,56,1,1,2
2019,13,223,1,57100,1,56,1,1,1
2019,13,0,1,27800,0,55,0,2,1
2019,13,0,1,27800,0,56,3,2,1
2019,13,0,0,120000,1,42,1,1,1
2019,13,0,0,120000,0,42,1,1,1
2019,13,0,0,120000,0,25,0,1,1
2019,13,151,0,28000,1,47,0,1,1
2019,13,0,1,21000,1,69,1,1,2
2019,13,0,1,21000,0,57,1,1,1
2019,13,0,0,30000,1,44,1,2,1
2019,13,0,0,30000,0,31,1,2,2
2019,13,0,1,29320,1,67,1,1,2
2019,13,0,1,29320,0,70,1,1,2
2019,13,59,0,25000,0,34,0,1,2
2019,13,0,1,41000,1,52,1,1,2
2019,13,0,1,41000,0,66,1,1,1
2019,13,0,0,8000,0,34,0,2,1
2019,13,0,0,18000,0,43,3,1,1
2019,13,117,1,215000,0,55,3,1,2
2019,13,0,1,318000,1,35,1,1,3
2019,13,0,1,318000,0,33,1,1,3
2019,13,63,1,54800,1,66,3,2,2
2019,13,0,1,41600,1,29,1,1,1
2019,13,0,1,41600,0,29,1,1,2
2019,13,77,1,248000,1,54,1,5,2
2019,13,77,1,248000,0,65,1,5,1
2019,13,77,1,248000,0,33,0,5,2
2019,13,139,1,278000,0,51,1,1,2
2019,13,139,1,278000,1,52,1,1,2
2019,13,0,1,58000,0,57,1,2,2
2019,13,0,1,58000,0,36,1,2,1
2019,13,0,1,94000,0,37,1,1,1
2019,13,0,1,94000,1,40,1,1,1
2019,13,67,1,181200,1,48,1,1,3
2019,13,67,1,181200,0,47,1,1,3
2019,13,117,1,16300,1,59,1,1,1
2019,13,117,1,16300,0,59,1,1,2
2019,13,223,1,12800,1,55,0,1,2
2019,13,223,1,12800,0,55,3,1,1
2019,13,59,0,19690,1,70,3,1,3
2019,13,0,1,572200,0,39,1,1,2
2019,13,0,1,572200,1,42,1,1,3
2019,13,67,1,112000,0,51,1,2,1
2019,13,67,1,112000,1,56,1,2,2
2019,13,67,1,420000,0,39,1,1,3
2019,13,67,1,420000,1,40,1,1,3
2019,13,0,1,529000,0,39,1,1,3
2019,13,0,1,529000,1,48,1,1,3
2019,13,245,0,20000,0,54,3,2,1
2019,13,135,1,99100,1,69,1,1,3
2019,13,135,1,99100,0,66,1,1,2
2019,13,223,1,49900,1,29,1,1,1
2019,13,223,1,49900,0,31,1,1,1
2019,13,0,1,39600,0,73,4,1,1
2019,13,0,1,52200,0,34,0,1,2
2019,13,0,1,52200,1,67,1,1,1
2019,13,0,0,18000,0,54,1,1,1
2019,13,0,0,18000,1,55,1,1,1
2019,13,0,1,88000,0,35,0,1,2
2019,13,0,1,88000,1,32,0,1,1
2019,13,0,1,20000,0,23,0,1,1
2019,13,0,1,55600,1,65,1,1,1
2019,13,0,1,55600,0,65,1,1,1
2019,13,0,0,26200,0,64,3,1,2
2019,13,0,0,16200,0,61,4,2,1
2019,13,15,1,297100,0,65,1,1,2
2019,13,15,1,297100,1,69,1,1,2
2019,13,135,1,0,1,72,1,1,2
2019,13,135,1,0,0,70,1,1,3
2019,13,0,1,133500,0,36,1,1,3
2019,13,0,1,133500,1,64,1,1,2
2019,13,63,1,53200,1,40,3,2,1
2019,13,51,1,56800,0,58,1,2,2
2019,13,51,1,56800,1,57,1,2,1
2019,13,135,0,60000,1,34,1,5,1
2019,13,135,0,60000,0,33,1,5,1
2019,13,0,0,10800,1,64,3,2,1
2019,13,0,0,22300,0,55,3,1,1
2019,13,0,0,22300,1,54,3,1,1
2019,13,135,1,130000,1,69,1,1,1
2019,13,135,1,130000,0,71,1,1,2
2019,13,135,1,119000,1,37,1,1,2
2019,13,135,1,119000,0,26,1,1,1
2019,13,15,1,165200,0,61,1,1,3
2019,13,15,1,165200,1,61,1,1,2
2019,13,0,1,128000,1,51,1,2,1
2019,13,0,1,128000,0,47,1,2,1
2019,13,0,1,75000,0,51,3,1,2
2019,13,0,0,54400,0,38,1,1,2
2019,13,0,0,54400,1,51,1,1,1
2019,13,57,0,53600,1,29,1,1,1
2019,13,57,0,53600,0,28,1,5,1
2019,13,57,0,53600,0,50,3,1,2
2019,13,51,1,91600,1,71,1,1,1
2019,13,51,1,91600,0,65,1,2,1
2019,13,0,1,64500,0,40,1,1,2
2019,13,0,1,64500,1,43,1,5,2
2019,13,139,0,77000,1,31,1,1,2
2019,13,139,0,77000,0,25,1,1,2
2019,13,0,1,27000,0,30,1,1,1
2019,13,0,1,27000,1,23,1,1,1
2019,13,0,0,45000,0,31,0,1,1
2019,13,0,1,100000,1,40,1,1,2
2019,13,0,1,100000,0,40,1,1,2
2019,13,0,0,26000,1,38,3,1,1
2019,13,0,1,31000,0,72,4,1,1
2019,13,0,1,95100,1,31,1,1,2
2019,13,0,1,95100,0,30,1,1,1
2019,13,0,1,37000,0,50,3,1,2
2019,13,0,1,37000,0,24,0,1,1
2019,13,0,0,15060,0,54,2,2,2
2019,13,0,0,15060,0,26,0,2,2
2019,13,0,1,50000,1,47,3,1,2
2019,13,0,0,16600,0,36,0,1,2
2019,13,245,1,17600,1,60,3,2,1
2019,13,0,1,24200,0,72,1,1,1
2019,13,63,1,89000,1,61,1,2,2
2019,13,63,1,89000,0,55,1,2,2
